,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range,city_group
255,6189,city_36,0.893,,0,no_enrollment,Graduate,Business Degree,50-99,private_limited,1,110,0.0,2-5,city_other
256,16994,city_46,0.762,Other,1,part_time,High School,,10-49,private_limited,1,262,0.0,2-5,city_other
257,13135,city_138,0.836,Male,1,no_enrollment,Masters,STEM,,,1,6,0.0,11-15,city_other
258,14578,city_64,0.6659999999999999,Male,1,part_time,Graduate,STEM,10-49,private_limited,1,19,1.0,6-10,city_other
259,20732,city_64,0.6659999999999999,Other,0,no_enrollment,Graduate,STEM,50-99,private_limited,>4,23,1.0,>20,city_other
260,16496,city_21,0.624,Male,0,,Graduate,STEM,,,1,107,1.0,<=1,city_21
261,16537,city_136,0.897,Male,1,no_enrollment,Masters,STEM,10000+,,>4,134,0.0,11-15,city_other
262,17358,city_114,0.926,Male,1,no_enrollment,Masters,STEM,10-49,startup_earlystage,1,40,0.0,11-15,city_114
263,21933,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,11,0.0,11-15,city_other
264,7342,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,3,102,0.0,11-15,city_other
265,5630,city_21,0.624,Male,0,full_time,Graduate,STEM,,,never,100,0.0,2-5,city_21
266,24152,city_83,0.923,Male,0,no_enrollment,Masters,STEM,10000+,private_limited,never,30,0.0,2-5,city_other
267,17762,city_103,0.92,,0,no_enrollment,High School,,,,1,20,1.0,2-5,city_103
268,4310,city_103,0.92,,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,3,4,0.0,11-15,city_103
269,5142,city_16,0.91,,0,no_enrollment,Primary School,,,,never,15,0.0,2-5,city_16
270,22319,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,,,1,14,1.0,<=1,city_21
271,30912,city_83,0.923,Male,0,no_enrollment,Primary School,,,private_limited,never,103,0.0,<=1,city_other
272,20976,city_160,0.92,Male,1,part_time,Graduate,STEM,1000-4999,public_sector,2,40,0.0,2-5,city_other
273,13150,city_16,0.91,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,2,27,0.0,>20,city_16
274,12206,city_114,0.926,Male,0,no_enrollment,High School,,100-499,private_limited,>4,46,0.0,6-10,city_114
275,9407,city_114,0.926,Male,1,no_enrollment,High School,,50-99,private_limited,>4,110,0.0,6-10,city_114
276,13152,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,96,0.0,11-15,city_103
277,1069,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,57,0.0,2-5,city_103
278,25418,city_160,0.92,Male,1,full_time,Graduate,STEM,,,1,240,0.0,6-10,city_other
279,22689,city_98,0.949,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,4,42,0.0,2-5,city_other
280,5104,city_75,0.939,Male,1,no_enrollment,Masters,STEM,,,1,16,1.0,6-10,city_other
281,13994,city_12,0.64,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,never,40,1.0,>20,city_other
282,27064,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,2,94,0.0,2-5,city_103
283,14598,city_37,0.794,,0,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,160,0.0,6-10,city_other
284,9571,city_173,0.878,Male,0,part_time,Graduate,STEM,10-49,startup_earlystage,1,25,0.0,6-10,city_other
285,30854,city_43,0.516,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,11,0.0,6-10,city_other
286,25290,city_173,0.878,,1,no_enrollment,High School,,100-499,private_limited,1,29,0.0,<=1,city_other
287,29640,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,,,1,23,0.0,6-10,city_other
288,17519,city_142,0.727,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,2,113,0.0,6-10,city_other
289,12111,city_73,0.754,,1,no_enrollment,Graduate,STEM,,,2,56,0.0,11-15,city_other
290,6085,city_104,0.924,Male,0,full_time,Graduate,STEM,,,1,39,1.0,2-5,city_other
291,27277,city_103,0.92,,0,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,20,0.0,2-5,city_103
292,31692,city_160,0.92,Male,1,full_time,Graduate,STEM,10000+,private_limited,1,40,0.0,>20,city_other
293,6052,city_103,0.92,Male,1,no_enrollment,Masters,STEM,<10,private_limited,>4,56,0.0,>20,city_103
294,18161,city_145,0.555,,0,full_time,Graduate,STEM,,,1,106,0.0,2-5,city_other
295,12934,city_114,0.926,Male,1,part_time,Graduate,STEM,500-999,private_limited,2,64,0.0,16-20,city_114
296,30400,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,51,0.0,2-5,city_other
297,26419,city_67,0.855,Female,1,full_time,Graduate,STEM,1000-4999,private_limited,2,41,0.0,6-10,city_other
298,4188,city_103,0.92,,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,150,0.0,16-20,city_103
299,12117,city_74,0.579,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,320,0.0,2-5,city_other
300,28847,city_136,0.897,Male,1,no_enrollment,Masters,STEM,,,never,20,0.0,6-10,city_other
301,30472,city_21,0.624,Male,0,full_time,,,1000-4999,private_limited,1,9,1.0,2-5,city_21
302,32534,city_102,0.804,Male,1,full_time,Graduate,STEM,5000-9999,private_limited,1,74,0.0,6-10,city_other
303,22395,city_21,0.624,Male,1,no_enrollment,Masters,STEM,,public_sector,1,129,1.0,2-5,city_21
304,4876,city_67,0.855,Female,1,no_enrollment,Masters,STEM,,,1,42,0.0,6-10,city_other
305,25182,city_61,0.913,,0,no_enrollment,High School,,100-499,private_limited,never,58,0.0,2-5,city_other
306,26135,city_103,0.92,Male,0,full_time,High School,,,,1,126,1.0,2-5,city_103
307,7517,city_103,0.92,,0,no_enrollment,High School,,,,1,45,1.0,2-5,city_103
308,2793,city_83,0.923,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,166,0.0,>20,city_other
309,25174,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,110,0.0,2-5,city_other
310,5593,city_103,0.92,Male,1,full_time,Graduate,STEM,,,1,37,0.0,>20,city_103
311,14003,city_102,0.804,Female,1,part_time,Graduate,STEM,,,1,95,1.0,2-5,city_other
312,33057,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,29,1.0,>20,city_103
313,30484,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,>4,31,0.0,>20,city_114
314,14688,city_116,0.743,Male,0,full_time,Masters,STEM,50-99,private_limited,>4,97,0.0,11-15,city_other
315,25459,city_114,0.926,Male,0,no_enrollment,Primary School,,,,never,16,0.0,2-5,city_114
316,23657,city_103,0.92,Male,0,no_enrollment,Primary School,,,,never,14,0.0,2-5,city_103
317,20322,city_102,0.804,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,>4,206,0.0,>20,city_other
318,22194,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,204,0.0,2-5,city_103
319,31401,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,2,116,0.0,16-20,city_103
320,14914,city_102,0.804,,1,no_enrollment,Masters,STEM,100-499,private_limited,4,161,0.0,16-20,city_other
321,20376,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,25,1.0,>20,city_other
322,27530,city_103,0.92,,1,no_enrollment,Graduate,STEM,500-999,private_limited,>4,94,0.0,16-20,city_103
323,24701,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,16,0.0,11-15,city_103
324,6790,city_90,0.698,Male,1,full_time,Masters,STEM,,,1,100,0.0,11-15,city_other
325,10102,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,never,107,0.0,16-20,city_103
326,10338,city_157,0.769,Male,1,part_time,Masters,STEM,,,1,17,0.0,11-15,city_other
327,15701,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,140,0.0,6-10,city_16
328,21218,city_75,0.939,Male,1,no_enrollment,Graduate,Humanities,10000+,private_limited,2,75,0.0,2-5,city_other
329,1586,city_75,0.939,,1,no_enrollment,High School,,,,1,59,0.0,6-10,city_other
330,9189,city_23,0.899,,1,no_enrollment,High School,,50-99,,1,146,0.0,6-10,city_other
332,10752,city_67,0.855,Female,1,no_enrollment,Masters,STEM,100-499,private_limited,2,42,1.0,6-10,city_other
333,28406,city_103,0.92,,1,no_enrollment,Graduate,No Major,,private_limited,1,131,0.0,11-15,city_103
334,26320,city_94,0.698,,1,part_time,High School,,,,4,74,0.0,6-10,city_other
335,17460,city_16,0.91,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,22,0.0,6-10,city_16
336,18657,city_102,0.804,,0,no_enrollment,Graduate,STEM,,,never,53,1.0,2-5,city_other
337,9384,city_61,0.913,Male,1,no_enrollment,Masters,STEM,500-999,private_limited,>4,143,0.0,>20,city_other
338,4269,city_67,0.855,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,72,0.0,11-15,city_other
339,14935,city_103,0.92,Male,1,no_enrollment,High School,,500-999,private_limited,1,7,0.0,11-15,city_103
340,28033,city_136,0.897,Male,0,full_time,Graduate,STEM,50-99,startup_earlystage,1,182,0.0,2-5,city_other
341,1568,city_99,0.915,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,50,0.0,11-15,city_other
342,15465,city_100,0.887,Male,1,no_enrollment,High School,,50-99,public_sector,1,82,0.0,2-5,city_other
343,26233,city_16,0.91,Male,1,,Graduate,STEM,10000+,private_limited,1,58,0.0,2-5,city_16
344,24729,city_104,0.924,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,94,0.0,6-10,city_other
345,29440,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,<10,,2,60,1.0,2-5,city_21
346,32652,city_65,0.802,Male,1,full_time,Masters,STEM,100-499,private_limited,4,124,0.0,2-5,city_other
347,28556,city_149,0.6890000000000001,,0,no_enrollment,Primary School,,,,2,46,0.0,2-5,city_other
348,12875,city_152,0.698,Male,0,full_time,Masters,STEM,,NGO,2,57,1.0,2-5,city_other
349,21078,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,17,0.0,6-10,city_other
350,30331,city_103,0.92,,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,101,0.0,11-15,city_103
351,5899,city_150,0.698,Male,0,no_enrollment,Primary School,,,private_limited,never,31,0.0,2-5,city_other
352,22787,city_136,0.897,Male,1,no_enrollment,Graduate,STEM,,,1,36,0.0,>20,city_other
353,27435,city_36,0.893,Male,1,part_time,Graduate,STEM,,,4,198,0.0,11-15,city_other
354,2855,city_16,0.91,Male,0,no_enrollment,Masters,STEM,10000+,private_limited,never,31,0.0,2-5,city_16
355,18385,city_11,0.55,,1,,Masters,STEM,50-99,private_limited,1,12,0.0,6-10,city_other
356,27866,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,31,0.0,>20,city_103
357,7328,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,26,1.0,16-20,city_103
358,24807,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,55,0.0,6-10,city_103
359,27113,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,>4,8,1.0,11-15,city_21
360,6008,city_16,0.91,Male,1,no_enrollment,High School,,100-499,private_limited,>4,38,0.0,>20,city_16
361,760,city_23,0.899,Male,1,no_enrollment,Graduate,Humanities,,,2,8,0.0,16-20,city_other
362,2990,city_173,0.878,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,3,32,1.0,>20,city_other
363,28229,city_40,0.7759999999999999,Male,1,part_time,Graduate,STEM,100-499,startup_funded,>4,51,0.0,16-20,city_other
364,4162,city_102,0.804,Male,1,full_time,Graduate,STEM,5000-9999,private_limited,2,22,0.0,6-10,city_other
365,27326,city_114,0.926,Male,1,full_time,High School,,,,1,17,0.0,6-10,city_114
367,2194,city_23,0.899,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,19,0.0,2-5,city_other
368,21564,city_21,0.624,Male,1,full_time,Masters,STEM,50-99,private_limited,2,46,1.0,6-10,city_21
369,17432,city_16,0.91,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,15,0.0,11-15,city_16
370,13952,city_160,0.92,Male,1,no_enrollment,Masters,STEM,,,>4,23,1.0,>20,city_other
371,1988,city_36,0.893,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,38,0.0,>20,city_other
372,23691,city_21,0.624,,0,full_time,Masters,STEM,,,never,46,1.0,2-5,city_21
373,10481,city_102,0.804,,0,full_time,Graduate,Business Degree,,,never,214,0.0,<=1,city_other
374,8540,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,public_sector,>4,52,0.0,>20,city_103
375,8806,city_103,0.92,Female,0,no_enrollment,Graduate,STEM,,,never,22,1.0,<=1,city_103
376,15468,city_114,0.926,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,65,0.0,11-15,city_114
377,32747,city_160,0.92,,1,full_time,Graduate,No Major,50-99,private_limited,1,64,0.0,11-15,city_other
378,1297,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,4,86,0.0,6-10,city_103
379,4075,city_100,0.887,Male,0,full_time,Graduate,STEM,,,1,52,1.0,2-5,city_other
380,12772,city_136,0.897,,1,no_enrollment,Masters,STEM,,,>4,21,0.0,11-15,city_other
381,22517,city_114,0.926,Male,0,no_enrollment,Graduate,STEM,1000-4999,public_sector,1,86,0.0,2-5,city_114
382,26388,city_136,0.897,Male,0,full_time,Masters,STEM,,,4,288,1.0,2-5,city_other
383,30676,city_16,0.91,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,>4,53,0.0,>20,city_16
384,18376,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,50-99,,1,60,0.0,16-20,city_other
385,10970,city_16,0.91,Male,1,no_enrollment,Masters,STEM,,,>4,178,0.0,16-20,city_16
386,29961,city_75,0.939,Male,1,no_enrollment,Phd,STEM,50-99,private_limited,2,166,0.0,>20,city_other
387,5136,city_104,0.924,Male,1,no_enrollment,Phd,Humanities,,,1,62,0.0,>20,city_other
388,20369,city_21,0.624,Male,1,full_time,Graduate,STEM,10000+,,1,35,0.0,6-10,city_21
389,23505,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,106,0.0,16-20,city_103
390,11751,city_138,0.836,Male,0,no_enrollment,Graduate,STEM,<10,private_limited,never,58,0.0,6-10,city_other
392,28590,city_16,0.91,Male,1,,Masters,STEM,50-99,startup_funded,1,72,0.0,6-10,city_16
393,32699,city_103,0.92,,1,no_enrollment,High School,,10000+,private_limited,1,80,0.0,16-20,city_103
394,10370,city_75,0.939,Male,1,no_enrollment,Masters,STEM,5000-9999,NGO,2,166,0.0,16-20,city_other
395,4095,city_10,0.895,,1,no_enrollment,Masters,STEM,100-499,private_limited,1,25,0.0,>20,city_other
396,5340,city_103,0.92,Male,1,no_enrollment,Graduate,Business Degree,10000+,private_limited,never,109,0.0,>20,city_103
397,9217,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,37,0.0,<=1,city_other
398,15294,city_11,0.55,,0,full_time,Graduate,STEM,,,never,55,1.0,2-5,city_other
400,5673,city_45,0.89,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,3,51,0.0,6-10,city_other
401,25421,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,84,0.0,16-20,city_103
402,20698,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,500-999,NGO,1,72,0.0,>20,city_114
403,41,city_100,0.887,Male,1,no_enrollment,High School,,100-499,private_limited,1,47,0.0,>20,city_other
404,23636,city_67,0.855,Male,0,full_time,Graduate,STEM,,,4,47,0.0,11-15,city_other
405,9387,city_73,0.754,Male,1,,High School,,<10,startup_funded,2,20,0.0,6-10,city_other
406,21466,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,1,198,1.0,6-10,city_21
407,9515,city_103,0.92,Male,0,no_enrollment,Graduate,Other,1000-4999,public_sector,1,64,0.0,2-5,city_103
408,20743,city_50,0.8959999999999999,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,23,1.0,11-15,city_other
409,25766,city_71,0.884,Male,0,full_time,Masters,STEM,100-499,public_sector,3,96,0.0,11-15,city_other
410,4626,city_21,0.624,Male,0,no_enrollment,High School,,,private_limited,never,306,0.0,2-5,city_21
411,4642,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,<10,NGO,1,8,0.0,6-10,city_other
412,16178,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,48,0.0,>20,city_other
413,1829,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,98,1.0,6-10,city_21
414,2377,city_114,0.926,,0,no_enrollment,Phd,STEM,500-999,NGO,never,46,0.0,6-10,city_114
415,8287,city_103,0.92,Male,0,full_time,Graduate,STEM,,,1,53,1.0,<=1,city_103
416,10529,city_103,0.92,Male,1,no_enrollment,Graduate,Arts,<10,private_limited,1,102,0.0,>20,city_103
417,30608,city_160,0.92,,0,full_time,Graduate,STEM,,,1,76,0.0,2-5,city_other
418,27546,city_103,0.92,Male,0,no_enrollment,Primary School,,,,never,43,0.0,<=1,city_103
419,32324,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,>4,32,0.0,>20,city_103
420,8442,city_67,0.855,,1,no_enrollment,Graduate,STEM,,,1,54,0.0,2-5,city_other
421,8151,city_162,0.767,,1,full_time,Masters,STEM,10-49,private_limited,1,7,0.0,6-10,city_other
422,15796,city_71,0.884,Female,1,no_enrollment,Masters,STEM,,,2,322,1.0,2-5,city_other
423,9420,city_80,0.847,,1,no_enrollment,,,500-999,,never,96,0.0,>20,city_other
424,17083,city_160,0.92,Female,1,full_time,Graduate,STEM,5000-9999,private_limited,1,7,0.0,2-5,city_other
425,16414,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,53,0.0,16-20,city_16
426,32340,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,161,0.0,6-10,city_other
427,18462,city_136,0.897,Male,0,no_enrollment,Masters,STEM,10-49,private_limited,1,11,0.0,6-10,city_other
428,7996,city_41,0.8270000000000001,,1,no_enrollment,Graduate,STEM,100-499,public_sector,2,6,0.0,6-10,city_other
429,30636,city_21,0.624,Male,0,full_time,Graduate,STEM,50-99,,1,72,1.0,<=1,city_21
430,29982,city_105,0.794,Female,1,no_enrollment,Masters,Humanities,50-99,private_limited,1,182,0.0,6-10,city_other
431,29217,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,67,0.0,>20,city_other
432,18454,city_128,0.527,Female,0,no_enrollment,Graduate,STEM,,,1,50,0.0,<=1,city_other
433,22508,city_71,0.884,Female,0,part_time,Graduate,STEM,100-499,private_limited,1,16,0.0,2-5,city_other
434,25969,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,38,0.0,>20,city_16
435,28080,city_103,0.92,Other,1,no_enrollment,Graduate,Arts,10-49,startup_earlystage,1,98,0.0,2-5,city_103
436,21134,city_70,0.698,Male,0,part_time,Graduate,STEM,,,2,7,1.0,2-5,city_other
437,30925,city_160,0.92,Male,0,full_time,Graduate,STEM,,,1,88,0.0,2-5,city_other
438,29000,city_71,0.884,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,112,0.0,2-5,city_other
439,26925,city_158,0.7659999999999999,Other,1,full_time,Graduate,STEM,5000-9999,,never,30,1.0,11-15,city_other
440,7696,city_123,0.738,,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,9,0.0,6-10,city_other
441,25525,city_67,0.855,Other,0,full_time,High School,,10000+,private_limited,1,36,0.0,2-5,city_other
442,21989,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,24,0.0,16-20,city_16
443,10984,city_103,0.92,Male,1,no_enrollment,Masters,Humanities,10000+,NGO,1,28,0.0,2-5,city_103
444,26543,city_173,0.878,Male,1,part_time,Graduate,STEM,50-99,public_sector,1,166,0.0,6-10,city_other
445,32043,city_21,0.624,Male,1,full_time,Masters,STEM,50-99,private_limited,2,61,1.0,6-10,city_21
446,15343,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,50-99,public_sector,3,24,0.0,>20,city_other
447,30967,city_16,0.91,Male,0,full_time,Graduate,STEM,,,1,8,1.0,6-10,city_16
448,30191,city_165,0.903,Male,1,no_enrollment,Graduate,STEM,,,1,133,0.0,6-10,city_other
449,13537,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,,,>4,143,0.0,11-15,city_other
450,23185,city_173,0.878,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,29,0.0,>20,city_other
451,1434,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,53,0.0,6-10,city_103
452,9600,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,public_sector,>4,11,1.0,6-10,city_103
453,25963,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,,1,7,0.0,2-5,city_21
454,5141,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,87,0.0,6-10,city_other
455,657,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,18,0.0,6-10,city_103
456,29991,city_41,0.8270000000000001,Male,1,no_enrollment,Graduate,Arts,1000-4999,private_limited,1,76,1.0,6-10,city_other
457,18759,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,114,0.0,6-10,city_21
459,5731,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,50-99,,>4,30,0.0,6-10,city_16
460,20135,city_83,0.923,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,>4,80,0.0,>20,city_other
461,18620,city_40,0.7759999999999999,Male,1,full_time,Graduate,STEM,1000-4999,private_limited,never,52,0.0,11-15,city_other
462,24226,city_21,0.624,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,13,0.0,<=1,city_21
463,10092,city_162,0.767,,1,no_enrollment,Graduate,STEM,100-499,public_sector,never,42,0.0,2-5,city_other
464,1950,city_162,0.767,,1,part_time,Masters,STEM,50-99,private_limited,1,56,1.0,6-10,city_other
465,7909,city_21,0.624,Male,0,no_enrollment,Primary School,,,,never,12,1.0,2-5,city_21
466,11966,city_138,0.836,Male,1,no_enrollment,Masters,Humanities,100-499,private_limited,1,36,0.0,2-5,city_other
467,10017,city_114,0.926,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,67,0.0,>20,city_114
468,28391,city_21,0.624,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,13,1.0,6-10,city_21
