,enrollee_id,city_development_index,gender_Female,gender_Other,relevent_experience,enrolled_university_full_time,enrolled_university_part_time,education_level,major_Other,major_Humanities,major_Arts,major_No Major,major_Business Degree,company_size,company_type_private_limited,company_type_startup_earlystage,company_type_public_sector,company_type_startup_funded,company_type_NGO,company_type_Other,last_new_job,training_hours,target,exp_range,city_group_city_114,city_group_city_21,city_group_city_other,city_group_city_103,city_group_city_16
2905,24574,0.74,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,312,0.0,0,0,0,1,0,0
2416,16126,0.92,0,0,0,0,1,2,0,0,0,0,0,7,1,0,0,0,0,0,2,24,0.0,1,0,0,0,1,0
5628,5844,0.691,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,64,0.0,2,0,0,1,0,0
15768,31338,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,14,0.0,5,0,0,0,1,0
14062,132,0.855,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,19,0.0,0,0,0,1,0,0
18086,6949,0.624,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,56,1.0,1,0,1,0,0,0
5140,14554,0.624,0,0,1,1,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,100,1.0,1,0,1,0,0,0
7390,19674,0.926,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,3,0.0,5,1,0,0,0,0
5155,4860,0.866,0,0,1,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,5,61,0.0,4,0,0,1,0,0
12894,30151,0.738,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,94,0.0,4,0,0,1,0,0
8312,22365,0.915,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,25,0.0,2,0,0,1,0,0
2574,27023,0.897,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,85,0.0,1,0,0,1,0,0
12424,28100,0.92,0,0,1,0,0,3,0,1,0,0,0,7,1,0,0,0,0,0,2,6,0.0,4,0,0,0,1,0
7615,11763,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,322,0.0,5,0,0,0,1,0
6935,4535,0.743,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,4,56,0.0,5,0,0,1,0,0
8389,5394,0.698,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,42,1.0,1,0,0,1,0,0
15371,26794,0.55,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,67,0.0,1,0,0,1,0,0
17298,19630,0.897,0,0,1,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,4,16,0.0,2,0,0,1,0,0
16565,22685,0.887,0,0,1,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,3,42,0.0,5,0,0,1,0,0
8563,712,0.92,0,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,3,25,1.0,1,0,0,0,1,0
14952,20963,0.624,1,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,2,65,1.0,1,0,1,0,0,0
654,18320,0.6890000000000001,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,31,1.0,1,0,0,1,0,0
9995,27017,0.754,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,7,0.0,0,0,0,1,0,0
9864,25087,0.926,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,2,60,0.0,4,1,0,0,0,0
7696,23307,0.579,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,9,1.0,1,0,0,1,0,0
12784,32062,0.92,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,34,0.0,4,0,0,0,1,0
14343,6936,0.624,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,36,0.0,1,0,1,0,0,0
12518,15331,0.92,0,0,1,0,0,2,0,0,0,1,0,3,1,0,0,0,0,0,1,90,0.0,0,0,0,0,1,0
794,11950,0.939,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,1,28,0.0,1,0,0,1,0,0
2002,2905,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,29,0.0,3,0,0,0,1,0
6671,33163,0.8959999999999999,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,15,0.0,1,0,0,1,0,0
11222,3099,0.899,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,14,0.0,4,0,0,1,0,0
17525,18716,0.855,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,26,0.0,2,0,0,1,0,0
17684,29693,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,41,0.0,2,0,0,0,1,0
8217,12761,0.866,0,0,1,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,1,141,0.0,2,0,0,1,0,0
8338,17522,0.92,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,9,1.0,1,0,0,0,1,0
7333,4576,0.926,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,240,0.0,2,1,0,0,0,0
8529,30058,0.897,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,122,0.0,5,0,0,1,0,0
12100,22688,0.527,1,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,18,0.0,0,0,0,1,0,0
18573,12894,0.897,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,1,52,0.0,1,0,0,1,0,0
6158,19563,0.926,0,0,1,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,11,0.0,1,1,0,0,0,0
8524,4843,0.855,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,15,0.0,3,0,0,1,0,0
11101,29480,0.624,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,15,0.0,1,0,1,0,0,0
10776,7924,0.738,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,25,0.0,2,0,0,1,0,0
3030,14548,0.855,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,36,1.0,1,0,0,1,0,0
5275,4442,0.92,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,5,210,0.0,5,0,0,0,1,0
2208,1975,0.698,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,109,0.0,2,0,0,1,0,0
17539,1638,0.939,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,6,0.0,2,0,0,1,0,0
14087,23096,0.926,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0.0,0,1,0,0,0,0
15352,4383,0.92,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,5,46,0.0,5,0,0,0,1,0
11270,11027,0.762,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,4,33,0.0,2,0,0,1,0,0
3546,16755,0.893,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,39,0.0,2,0,0,1,0,0
3622,1544,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,83,0.0,2,0,0,0,1,0
12481,19743,0.804,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,1,41,0.0,2,0,0,1,0,0
8210,18729,0.91,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,2,45,0.0,3,0,0,0,0,1
1293,32241,0.92,0,0,1,0,0,2,0,0,0,0,0,7,0,0,1,0,0,0,0,36,0.0,2,0,0,0,1,0
5234,19539,0.939,0,0,1,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,5,9,0.0,5,0,0,1,0,0
4355,32463,0.893,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,3,10,0.0,2,0,0,1,0,0
2136,14417,0.92,0,0,1,0,0,2,0,0,1,0,0,7,1,0,0,0,0,0,4,72,0.0,5,0,0,0,1,0
15640,2253,0.698,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,2,14,0.0,2,0,0,1,0,0
6196,3956,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,46,0.0,4,0,0,0,1,0
6634,13614,0.91,0,0,1,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,2,160,0.0,1,0,0,0,0,1
10230,3315,0.926,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,31,0.0,4,1,0,0,0,0
634,12631,0.624,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,29,0.0,0,0,1,0,0,0
3107,29359,0.92,1,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,2,37,0.0,2,0,0,0,1,0
11139,896,0.926,0,0,1,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,2,96,0.0,5,1,0,0,0,0
15921,18527,0.6659999999999999,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,26,0.0,3,0,0,1,0,0
18802,29608,0.884,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,51,0.0,5,0,0,1,0,0
15585,25149,0.91,0,0,1,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,5,146,0.0,2,0,0,0,0,1
12595,12551,0.624,0,0,1,1,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,82,1.0,2,0,1,0,0,0
9302,16800,0.624,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,55,1.0,1,0,1,0,0,0
6955,23222,0.92,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,5,109,1.0,3,0,0,0,1,0
18748,6516,0.804,1,0,1,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0.0,2,0,0,1,0,0
18547,3409,0.92,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,61,0.0,5,0,0,0,1,0
4226,8976,0.762,0,0,1,1,0,2,0,0,0,0,0,7,0,0,0,0,1,0,0,58,0.0,1,0,0,1,0,0
2818,7294,0.91,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,12,0.0,3,0,0,0,0,1
14493,25523,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,4,56,1.0,3,0,0,0,1,0
10578,33076,0.555,0,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,60,1.0,1,0,0,1,0,0
12114,3642,0.556,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,4,1.0,1,0,0,1,0,0
2510,3551,0.926,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,54,0.0,5,1,0,0,0,0
4046,13653,0.624,0,0,1,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,4,92,0.0,4,0,1,0,0,0
7064,17091,0.92,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,45,0.0,0,0,0,0,1,0
2425,19160,0.855,1,0,0,1,0,3,0,0,0,0,0,4,0,0,0,1,0,0,5,78,0.0,3,0,0,1,0,0
6027,11147,0.92,0,0,1,0,0,2,0,1,0,0,0,3,1,0,0,0,0,0,1,114,0.0,1,0,0,0,1,0
1778,32032,0.92,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,70,0.0,5,0,0,0,1,0
17895,9084,0.91,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,14,0.0,3,0,0,0,0,1
6822,30146,0.939,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,130,1.0,2,0,0,1,0,0
6202,28638,0.624,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,6,1.0,1,0,1,0,0,0
6129,15563,0.926,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,84,0.0,1,1,0,0,0,0
7781,4664,0.926,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,182,0.0,2,1,0,0,0,0
3819,2252,0.83,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,162,0.0,2,0,0,1,0,0
10210,4977,0.624,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,48,1.0,1,0,1,0,0,0
9697,11790,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,110,1.0,5,0,0,0,1,0
14214,20401,0.92,0,0,1,0,0,3,0,0,0,0,0,7,0,0,1,0,0,0,5,40,0.0,5,0,0,1,0,0
4992,16036,0.92,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,12,0.0,1,0,0,0,1,0
3788,26253,0.91,0,0,0,1,0,3,0,1,0,0,0,2,1,0,0,0,0,0,3,94,0.0,5,0,0,0,0,1
9366,11461,0.926,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,26,0.0,4,1,0,0,0,0
3063,1426,0.91,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,1,72,0.0,0,0,0,0,0,1
18036,8673,0.804,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,3,74,0.0,5,0,0,1,0,0
2077,29349,0.92,0,0,1,0,0,3,1,0,0,0,0,7,1,0,0,0,0,0,1,22,0.0,5,0,0,0,1,0
9458,17101,0.91,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,23,0.0,5,0,0,0,0,1
17465,11427,0.92,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,119,0.0,1,0,0,0,1,0
15757,15619,0.91,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,57,0.0,2,0,0,0,0,1
5497,20417,0.804,1,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,26,0.0,3,0,0,1,0,0
9631,13652,0.913,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,6,0.0,3,0,0,1,0,0
8632,10494,0.926,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,28,0.0,2,1,0,0,0,0
477,6283,0.92,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,5,206,0.0,2,0,0,0,1,0
2917,11962,0.898,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,31,0.0,5,0,0,1,0,0
8757,725,0.899,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,47,1.0,0,0,0,1,0,0
8881,11971,0.738,0,0,1,1,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,41,0.0,3,0,0,1,0,0
8287,5054,0.91,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,240,0.0,3,0,0,0,0,1
8119,22030,0.743,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,1,0,0,1,128,0.0,1,0,0,1,0,0
10330,9995,0.55,0,0,0,1,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,43,0.0,0,0,0,1,0,0
17220,19080,0.8959999999999999,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,2,57,0.0,3,0,0,1,0,0
17763,5348,0.92,1,0,0,1,0,2,0,0,0,0,0,4,0,0,0,1,0,0,1,12,0.0,2,0,0,1,0,0
4722,13820,0.887,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,13,0.0,2,0,0,1,0,0
15280,23935,0.926,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,4,53,0.0,2,1,0,0,0,0
17335,18227,0.887,0,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1,150,1.0,0,0,0,1,0,0
2441,6854,0.624,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,26,0.0,3,0,1,0,0,0
17256,3849,0.92,1,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,16,0.0,2,0,0,0,1,0
10720,30758,0.738,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,73,0.0,1,0,0,1,0,0
5195,30363,0.92,0,0,1,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,5,94,0.0,5,0,0,1,0,0
16847,28266,0.624,0,0,1,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,220,1.0,2,0,1,0,0,0
18012,31044,0.926,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,192,0.0,2,1,0,0,0,0
7309,31688,0.8959999999999999,0,0,0,1,0,3,0,1,0,0,0,3,1,0,0,0,0,0,1,150,0.0,0,0,0,1,0,0
14691,30667,0.91,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,33,0.0,1,0,0,0,0,1
1483,9108,0.855,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,12,0.0,5,0,0,1,0,0
5824,5369,0.92,0,0,1,1,0,2,0,0,0,0,0,5,0,0,0,1,0,0,1,18,1.0,3,0,0,1,0,0
9079,27301,0.624,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,5,49,1.0,2,0,1,0,0,0
2015,33069,0.698,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,13,0.0,0,0,0,1,0,0
11528,26768,0.767,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,23,1.0,1,0,0,1,0,0
15536,10421,0.92,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,19,0.0,5,0,0,0,1,0
28,21538,0.887,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,1.0,3,0,0,1,0,0
5596,21597,0.769,0,0,1,0,0,3,0,0,0,1,0,3,1,0,0,0,0,0,1,50,0.0,2,0,0,1,0,0
5365,24907,0.698,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,4,66,0.0,2,0,0,1,0,0
16169,26257,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,214,1.0,5,0,0,1,0,0
17505,10760,0.924,1,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,78,0.0,1,0,0,1,0,0
16442,6495,0.624,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,21,1.0,1,0,1,0,0,0
14084,13297,0.74,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,3,28,0.0,2,0,0,1,0,0
6927,10961,0.624,0,0,0,0,0,3,0,1,0,0,0,5,1,0,0,0,0,0,4,20,0.0,1,0,1,0,0,0
1856,19374,0.55,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,29,0.0,2,0,0,1,0,0
9553,7561,0.939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,0.0,1,0,0,1,0,0
8939,16348,0.624,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,54,0.0,0,0,1,0,0,0
16697,21812,0.92,1,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,36,0.0,2,0,0,1,0,0
9213,9294,0.742,0,0,1,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,1,7,0.0,2,0,0,1,0,0
13707,4701,0.899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,0.0,1,0,0,1,0,0
39,24659,0.884,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,106,0.0,1,0,0,1,0,0
11183,3757,0.91,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,10,0.0,0,0,0,0,0,1
2493,9035,0.624,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,81,0.0,1,0,1,0,0,0
1929,24805,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,25,0.0,2,0,0,0,1,0
3315,15878,0.91,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,82,0.0,2,0,0,0,0,1
5075,16767,0.856,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,124,0.0,3,0,0,1,0,0
10153,1811,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,96,1.0,4,0,0,0,1,0
6375,10043,0.926,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,5,314,0.0,3,1,0,0,0,0
10852,2563,0.767,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,48,0.0,4,0,0,1,0,0
1718,28291,0.92,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,63,0.0,5,0,0,1,0,0
10112,17562,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,80,1.0,5,0,0,1,0,0
4900,6553,0.789,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,4,79,0.0,2,0,0,1,0,0
1278,13010,0.92,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,19,0.0,2,0,0,0,1,0
16551,9851,0.899,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,2,106,0.0,2,0,0,1,0,0
16628,16882,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,31,0.0,3,0,0,0,1,0
9869,25832,0.92,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,70,0.0,4,0,0,0,1,0
7215,26262,0.92,0,0,1,0,0,2,0,0,0,0,1,4,0,0,0,1,0,0,5,22,0.0,5,0,0,0,1,0
10668,19858,0.899,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,84,0.0,1,0,0,1,0,0
17837,8784,0.92,1,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,2,127,0.0,1,0,0,0,1,0
448,30191,0.903,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,133,0.0,2,0,0,1,0,0
11361,22550,0.624,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,3,44,1.0,1,0,1,0,0,0
2293,50,0.92,0,0,1,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,1,79,1.0,5,0,0,0,1,0
14959,22427,0.55,0,0,1,1,0,2,0,0,0,0,0,4,0,0,0,1,0,0,1,8,1.0,4,0,0,1,0,0
7060,9794,0.92,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,48,0.0,2,0,0,0,1,0
11884,13580,0.926,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,5,107,0.0,2,1,0,0,0,0
6335,21286,0.624,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,135,0.0,3,0,1,0,0,0
17835,8249,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,75,1.0,3,0,0,0,1,0
8978,22122,0.754,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,12,0.0,4,0,0,1,0,0
13197,11919,0.92,0,0,0,0,0,2,0,1,0,0,0,4,0,0,1,0,0,0,5,43,0.0,5,0,0,0,1,0
3033,8452,0.92,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,1,113,0.0,3,0,0,0,1,0
9308,15357,0.92,0,0,1,0,0,2,0,0,0,0,1,4,1,0,0,0,0,0,2,25,0.0,1,0,0,0,1,0
11293,1976,0.55,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,37,1.0,2,0,0,1,0,0
14767,5429,0.624,0,0,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,0,2,64,0.0,1,0,1,0,0,0
8357,31164,0.624,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,84,1.0,1,0,1,0,0,0
17147,23198,0.92,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,103,0.0,1,0,0,0,1,0
13783,4805,0.91,0,0,1,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,1,96,0.0,5,0,0,0,0,1
8968,8215,0.884,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,20,0.0,3,0,0,1,0,0
9974,16308,0.624,1,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,0,2,216,0.0,4,0,1,0,0,0
15520,25962,0.903,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,2,23,1.0,4,0,0,1,0,0
13989,13744,0.897,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,334,0.0,2,0,0,1,0,0
5481,12720,0.91,0,0,1,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,5,200,1.0,5,0,0,0,0,1
4443,25393,0.92,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,5,119,0.0,3,0,0,0,1,0
162,26241,0.92,0,0,1,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,2,33,0.0,5,0,0,0,1,0
14965,32116,0.91,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,102,0.0,3,0,0,0,0,1
8844,11174,0.91,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,78,0.0,2,0,0,0,0,1
13434,10840,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,2,26,0.0,5,0,0,0,1,0
8893,29419,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,244,0.0,3,0,0,0,1,0
15316,8291,0.926,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,11,0.0,2,1,0,0,0,0
862,19560,0.698,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,326,1.0,1,0,0,1,0,0
11279,32653,0.91,0,0,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,2,55,0.0,2,0,0,0,0,1
4566,6306,0.92,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,90,0.0,2,0,0,0,1,0
14459,21577,0.754,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,57,0.0,0,0,0,1,0,0
9765,29840,0.8959999999999999,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,42,0.0,5,0,0,1,0,0
12398,31412,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,23,0.0,5,0,0,0,1,0
1412,9378,0.939,0,1,0,1,0,2,0,0,0,1,0,2,1,0,0,0,0,0,1,45,0.0,1,0,0,1,0,0
16209,6357,0.926,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,37,0.0,3,1,0,0,0,0
7173,8338,0.624,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,3,19,0.0,3,0,1,0,0,0
12428,12597,0.939,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,5,22,0.0,3,0,0,1,0,0
3987,6403,0.92,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,1,0,0,1,15,0.0,3,0,0,1,0,0
9657,32081,0.899,0,0,1,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,1,20,0.0,4,0,0,1,0,0
15288,3075,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,5,21,0.0,2,0,0,0,1,0
3202,20077,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,55,0.0,5,0,0,0,1,0
