,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range
271,30912,city_83,0.923,Male,0,no_enrollment,Primary School,,,private_limited,never,103,0.0,<=1
272,20976,city_160,0.92,Male,1,part_time,Graduate,STEM,1000-4999,public_sector,2,40,0.0,2-5
273,13150,city_16,0.91,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,2,27,0.0,>20
274,12206,city_114,0.926,Male,0,no_enrollment,High School,,100-499,private_limited,>4,46,0.0,6-10
275,9407,city_114,0.926,Male,1,no_enrollment,High School,,50-99,private_limited,>4,110,0.0,6-10
276,13152,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,96,0.0,11-15
277,1069,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,57,0.0,2-5
278,25418,city_160,0.92,Male,1,full_time,Graduate,STEM,,,1,240,0.0,6-10
279,22689,city_98,0.949,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,4,42,0.0,2-5
280,5104,city_75,0.939,Male,1,no_enrollment,Masters,STEM,,,1,16,1.0,6-10
281,13994,city_12,0.64,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,never,40,1.0,>20
282,27064,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,2,94,0.0,2-5
283,14598,city_37,0.794,,0,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,160,0.0,6-10
284,9571,city_173,0.878,Male,0,part_time,Graduate,STEM,10-49,startup_earlystage,1,25,0.0,6-10
285,30854,city_43,0.516,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,11,0.0,6-10
286,25290,city_173,0.878,,1,no_enrollment,High School,,100-499,private_limited,1,29,0.0,<=1
287,29640,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,,,1,23,0.0,6-10
288,17519,city_142,0.727,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,2,113,0.0,6-10
289,12111,city_73,0.754,,1,no_enrollment,Graduate,STEM,,,2,56,0.0,11-15
290,6085,city_104,0.924,Male,0,full_time,Graduate,STEM,,,1,39,1.0,2-5
291,27277,city_103,0.92,,0,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,20,0.0,2-5
292,31692,city_160,0.92,Male,1,full_time,Graduate,STEM,10000+,private_limited,1,40,0.0,>20
293,6052,city_103,0.92,Male,1,no_enrollment,Masters,STEM,<10,private_limited,>4,56,0.0,>20
294,18161,city_145,0.555,,0,full_time,Graduate,STEM,,,1,106,0.0,2-5
295,12934,city_114,0.926,Male,1,part_time,Graduate,STEM,500-999,private_limited,2,64,0.0,16-20
296,30400,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,51,0.0,2-5
297,26419,city_67,0.855,Female,1,full_time,Graduate,STEM,1000-4999,private_limited,2,41,0.0,6-10
298,4188,city_103,0.92,,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,150,0.0,16-20
299,12117,city_74,0.579,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,320,0.0,2-5
300,28847,city_136,0.897,Male,1,no_enrollment,Masters,STEM,,,never,20,0.0,6-10
301,30472,city_21,0.624,Male,0,full_time,,,1000-4999,private_limited,1,9,1.0,2-5
302,32534,city_102,0.804,Male,1,full_time,Graduate,STEM,5000-9999,private_limited,1,74,0.0,6-10
303,22395,city_21,0.624,Male,1,no_enrollment,Masters,STEM,,public_sector,1,129,1.0,2-5
304,4876,city_67,0.855,Female,1,no_enrollment,Masters,STEM,,,1,42,0.0,6-10
305,25182,city_61,0.913,,0,no_enrollment,High School,,100-499,private_limited,never,58,0.0,2-5
306,26135,city_103,0.92,Male,0,full_time,High School,,,,1,126,1.0,2-5
307,7517,city_103,0.92,,0,no_enrollment,High School,,,,1,45,1.0,2-5
308,2793,city_83,0.923,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,166,0.0,>20
309,25174,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,110,0.0,2-5
310,5593,city_103,0.92,Male,1,full_time,Graduate,STEM,,,1,37,0.0,>20
311,14003,city_102,0.804,Female,1,part_time,Graduate,STEM,,,1,95,1.0,2-5
312,33057,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,29,1.0,>20
313,30484,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,>4,31,0.0,>20
314,14688,city_116,0.743,Male,0,full_time,Masters,STEM,50-99,private_limited,>4,97,0.0,11-15
315,25459,city_114,0.926,Male,0,no_enrollment,Primary School,,,,never,16,0.0,2-5
316,23657,city_103,0.92,Male,0,no_enrollment,Primary School,,,,never,14,0.0,2-5
317,20322,city_102,0.804,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,>4,206,0.0,>20
318,22194,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,204,0.0,2-5
319,31401,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,2,116,0.0,16-20
320,14914,city_102,0.804,,1,no_enrollment,Masters,STEM,100-499,private_limited,4,161,0.0,16-20
321,20376,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,25,1.0,>20
322,27530,city_103,0.92,,1,no_enrollment,Graduate,STEM,500-999,private_limited,>4,94,0.0,16-20
323,24701,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,16,0.0,11-15
324,6790,city_90,0.698,Male,1,full_time,Masters,STEM,,,1,100,0.0,11-15
325,10102,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,never,107,0.0,16-20
326,10338,city_157,0.769,Male,1,part_time,Masters,STEM,,,1,17,0.0,11-15
327,15701,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,140,0.0,6-10
328,21218,city_75,0.939,Male,1,no_enrollment,Graduate,Humanities,10000+,private_limited,2,75,0.0,2-5
329,1586,city_75,0.939,,1,no_enrollment,High School,,,,1,59,0.0,6-10
330,9189,city_23,0.899,,1,no_enrollment,High School,,50-99,,1,146,0.0,6-10
331,13788,city_93,0.865,,0,no_enrollment,,,,,never,302,0.0,2-5
332,10752,city_67,0.855,Female,1,no_enrollment,Masters,STEM,100-499,private_limited,2,42,1.0,6-10
333,28406,city_103,0.92,,1,no_enrollment,Graduate,No Major,,private_limited,1,131,0.0,11-15
334,26320,city_94,0.698,,1,part_time,High School,,,,4,74,0.0,6-10
335,17460,city_16,0.91,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,22,0.0,6-10
336,18657,city_102,0.804,,0,no_enrollment,Graduate,STEM,,,never,53,1.0,2-5
337,9384,city_61,0.913,Male,1,no_enrollment,Masters,STEM,500-999,private_limited,>4,143,0.0,>20
338,4269,city_67,0.855,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,72,0.0,11-15
339,14935,city_103,0.92,Male,1,no_enrollment,High School,,500-999,private_limited,1,7,0.0,11-15
340,28033,city_136,0.897,Male,0,full_time,Graduate,STEM,50-99,startup_earlystage,1,182,0.0,2-5
341,1568,city_99,0.915,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,50,0.0,11-15
342,15465,city_100,0.887,Male,1,no_enrollment,High School,,50-99,public_sector,1,82,0.0,2-5
343,26233,city_16,0.91,Male,1,,Graduate,STEM,10000+,private_limited,1,58,0.0,2-5
344,24729,city_104,0.924,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,94,0.0,6-10
345,29440,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,<10,,2,60,1.0,2-5
346,32652,city_65,0.802,Male,1,full_time,Masters,STEM,100-499,private_limited,4,124,0.0,2-5
347,28556,city_149,0.6890000000000001,,0,no_enrollment,Primary School,,,,2,46,0.0,2-5
348,12875,city_152,0.698,Male,0,full_time,Masters,STEM,,NGO,2,57,1.0,2-5
349,21078,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,17,0.0,6-10
350,30331,city_103,0.92,,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,101,0.0,11-15
351,5899,city_150,0.698,Male,0,no_enrollment,Primary School,,,private_limited,never,31,0.0,2-5
352,22787,city_136,0.897,Male,1,no_enrollment,Graduate,STEM,,,1,36,0.0,>20
353,27435,city_36,0.893,Male,1,part_time,Graduate,STEM,,,4,198,0.0,11-15
354,2855,city_16,0.91,Male,0,no_enrollment,Masters,STEM,10000+,private_limited,never,31,0.0,2-5
355,18385,city_11,0.55,,1,,Masters,STEM,50-99,private_limited,1,12,0.0,6-10
356,27866,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,31,0.0,>20
357,7328,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,26,1.0,16-20
358,24807,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,55,0.0,6-10
359,27113,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,>4,8,1.0,11-15
360,6008,city_16,0.91,Male,1,no_enrollment,High School,,100-499,private_limited,>4,38,0.0,>20
361,760,city_23,0.899,Male,1,no_enrollment,Graduate,Humanities,,,2,8,0.0,16-20
362,2990,city_173,0.878,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,3,32,1.0,>20
363,28229,city_40,0.7759999999999999,Male,1,part_time,Graduate,STEM,100-499,startup_funded,>4,51,0.0,16-20
364,4162,city_102,0.804,Male,1,full_time,Graduate,STEM,5000-9999,private_limited,2,22,0.0,6-10
365,27326,city_114,0.926,Male,1,full_time,High School,,,,1,17,0.0,6-10
366,604,city_16,0.91,Male,0,,,,,,never,24,0.0,2-5
367,2194,city_23,0.899,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,19,0.0,2-5
368,21564,city_21,0.624,Male,1,full_time,Masters,STEM,50-99,private_limited,2,46,1.0,6-10
369,17432,city_16,0.91,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,15,0.0,11-15
370,13952,city_160,0.92,Male,1,no_enrollment,Masters,STEM,,,>4,23,1.0,>20
371,1988,city_36,0.893,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,38,0.0,>20
372,23691,city_21,0.624,,0,full_time,Masters,STEM,,,never,46,1.0,2-5
373,10481,city_102,0.804,,0,full_time,Graduate,Business Degree,,,never,214,0.0,<=1
374,8540,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,public_sector,>4,52,0.0,>20
375,8806,city_103,0.92,Female,0,no_enrollment,Graduate,STEM,,,never,22,1.0,<=1
376,15468,city_114,0.926,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,65,0.0,11-15
377,32747,city_160,0.92,,1,full_time,Graduate,No Major,50-99,private_limited,1,64,0.0,11-15
378,1297,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,4,86,0.0,6-10
379,4075,city_100,0.887,Male,0,full_time,Graduate,STEM,,,1,52,1.0,2-5
380,12772,city_136,0.897,,1,no_enrollment,Masters,STEM,,,>4,21,0.0,11-15
381,22517,city_114,0.926,Male,0,no_enrollment,Graduate,STEM,1000-4999,public_sector,1,86,0.0,2-5
382,26388,city_136,0.897,Male,0,full_time,Masters,STEM,,,4,288,1.0,2-5
383,30676,city_16,0.91,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,>4,53,0.0,>20
384,18376,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,50-99,,1,60,0.0,16-20
385,10970,city_16,0.91,Male,1,no_enrollment,Masters,STEM,,,>4,178,0.0,16-20
386,29961,city_75,0.939,Male,1,no_enrollment,Phd,STEM,50-99,private_limited,2,166,0.0,>20
387,5136,city_104,0.924,Male,1,no_enrollment,Phd,Humanities,,,1,62,0.0,>20
388,20369,city_21,0.624,Male,1,full_time,Graduate,STEM,10000+,,1,35,0.0,6-10
389,23505,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,106,0.0,16-20
390,11751,city_138,0.836,Male,0,no_enrollment,Graduate,STEM,<10,private_limited,never,58,0.0,6-10
391,12038,city_90,0.698,Male,1,full_time,Masters,,,,,44,1.0,
392,28590,city_16,0.91,Male,1,,Masters,STEM,50-99,startup_funded,1,72,0.0,6-10
393,32699,city_103,0.92,,1,no_enrollment,High School,,10000+,private_limited,1,80,0.0,16-20
394,10370,city_75,0.939,Male,1,no_enrollment,Masters,STEM,5000-9999,NGO,2,166,0.0,16-20
395,4095,city_10,0.895,,1,no_enrollment,Masters,STEM,100-499,private_limited,1,25,0.0,>20
396,5340,city_103,0.92,Male,1,no_enrollment,Graduate,Business Degree,10000+,private_limited,never,109,0.0,>20
397,9217,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,37,0.0,<=1
398,15294,city_11,0.55,,0,full_time,Graduate,STEM,,,never,55,1.0,2-5
399,23901,city_103,0.92,Male,0,,,,,,never,32,0.0,2-5
400,5673,city_45,0.89,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,3,51,0.0,6-10
401,25421,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,84,0.0,16-20
402,20698,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,500-999,NGO,1,72,0.0,>20
403,41,city_100,0.887,Male,1,no_enrollment,High School,,100-499,private_limited,1,47,0.0,>20
404,23636,city_67,0.855,Male,0,full_time,Graduate,STEM,,,4,47,0.0,11-15
405,9387,city_73,0.754,Male,1,,High School,,<10,startup_funded,2,20,0.0,6-10
406,21466,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,1,198,1.0,6-10
407,9515,city_103,0.92,Male,0,no_enrollment,Graduate,Other,1000-4999,public_sector,1,64,0.0,2-5
408,20743,city_50,0.8959999999999999,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,23,1.0,11-15
409,25766,city_71,0.884,Male,0,full_time,Masters,STEM,100-499,public_sector,3,96,0.0,11-15
410,4626,city_21,0.624,Male,0,no_enrollment,High School,,,private_limited,never,306,0.0,2-5
411,4642,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,<10,NGO,1,8,0.0,6-10
412,16178,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,48,0.0,>20
413,1829,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,98,1.0,6-10
414,2377,city_114,0.926,,0,no_enrollment,Phd,STEM,500-999,NGO,never,46,0.0,6-10
415,8287,city_103,0.92,Male,0,full_time,Graduate,STEM,,,1,53,1.0,<=1
416,10529,city_103,0.92,Male,1,no_enrollment,Graduate,Arts,<10,private_limited,1,102,0.0,>20
417,30608,city_160,0.92,,0,full_time,Graduate,STEM,,,1,76,0.0,2-5
418,27546,city_103,0.92,Male,0,no_enrollment,Primary School,,,,never,43,0.0,<=1
419,32324,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,>4,32,0.0,>20
420,8442,city_67,0.855,,1,no_enrollment,Graduate,STEM,,,1,54,0.0,2-5
421,8151,city_162,0.767,,1,full_time,Masters,STEM,10-49,private_limited,1,7,0.0,6-10
422,15796,city_71,0.884,Female,1,no_enrollment,Masters,STEM,,,2,322,1.0,2-5
423,9420,city_80,0.847,,1,no_enrollment,,,500-999,,never,96,0.0,>20
424,17083,city_160,0.92,Female,1,full_time,Graduate,STEM,5000-9999,private_limited,1,7,0.0,2-5
425,16414,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,53,0.0,16-20
426,32340,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,161,0.0,6-10
427,18462,city_136,0.897,Male,0,no_enrollment,Masters,STEM,10-49,private_limited,1,11,0.0,6-10
428,7996,city_41,0.8270000000000001,,1,no_enrollment,Graduate,STEM,100-499,public_sector,2,6,0.0,6-10
429,30636,city_21,0.624,Male,0,full_time,Graduate,STEM,50-99,,1,72,1.0,<=1
430,29982,city_105,0.794,Female,1,no_enrollment,Masters,Humanities,50-99,private_limited,1,182,0.0,6-10
431,29217,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,67,0.0,>20
432,18454,city_128,0.527,Female,0,no_enrollment,Graduate,STEM,,,1,50,0.0,<=1
433,22508,city_71,0.884,Female,0,part_time,Graduate,STEM,100-499,private_limited,1,16,0.0,2-5
434,25969,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,38,0.0,>20
435,28080,city_103,0.92,Other,1,no_enrollment,Graduate,Arts,10-49,startup_earlystage,1,98,0.0,2-5
436,21134,city_70,0.698,Male,0,part_time,Graduate,STEM,,,2,7,1.0,2-5
437,30925,city_160,0.92,Male,0,full_time,Graduate,STEM,,,1,88,0.0,2-5
438,29000,city_71,0.884,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,112,0.0,2-5
439,26925,city_158,0.7659999999999999,Other,1,full_time,Graduate,STEM,5000-9999,,never,30,1.0,11-15
440,7696,city_123,0.738,,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,9,0.0,6-10
441,25525,city_67,0.855,Other,0,full_time,High School,,10000+,private_limited,1,36,0.0,2-5
442,21989,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,24,0.0,16-20
443,10984,city_103,0.92,Male,1,no_enrollment,Masters,Humanities,10000+,NGO,1,28,0.0,2-5
444,26543,city_173,0.878,Male,1,part_time,Graduate,STEM,50-99,public_sector,1,166,0.0,6-10
445,32043,city_21,0.624,Male,1,full_time,Masters,STEM,50-99,private_limited,2,61,1.0,6-10
446,15343,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,50-99,public_sector,3,24,0.0,>20
447,30967,city_16,0.91,Male,0,full_time,Graduate,STEM,,,1,8,1.0,6-10
448,30191,city_165,0.903,Male,1,no_enrollment,Graduate,STEM,,,1,133,0.0,6-10
449,13537,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,,,>4,143,0.0,11-15
450,23185,city_173,0.878,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,29,0.0,>20
451,1434,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,53,0.0,6-10
452,9600,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,public_sector,>4,11,1.0,6-10
453,25963,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,,1,7,0.0,2-5
454,5141,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,87,0.0,6-10
455,657,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,18,0.0,6-10
456,29991,city_41,0.8270000000000001,Male,1,no_enrollment,Graduate,Arts,1000-4999,private_limited,1,76,1.0,6-10
457,18759,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,114,0.0,6-10
458,23081,city_103,0.92,,0,full_time,High School,,,,,56,0.0,2-5
459,5731,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,50-99,,>4,30,0.0,6-10
460,20135,city_83,0.923,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,>4,80,0.0,>20
461,18620,city_40,0.7759999999999999,Male,1,full_time,Graduate,STEM,1000-4999,private_limited,never,52,0.0,11-15
462,24226,city_21,0.624,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,13,0.0,<=1
463,10092,city_162,0.767,,1,no_enrollment,Graduate,STEM,100-499,public_sector,never,42,0.0,2-5
464,1950,city_162,0.767,,1,part_time,Masters,STEM,50-99,private_limited,1,56,1.0,6-10
465,7909,city_21,0.624,Male,0,no_enrollment,Primary School,,,,never,12,1.0,2-5
466,11966,city_138,0.836,Male,1,no_enrollment,Masters,Humanities,100-499,private_limited,1,36,0.0,2-5
467,10017,city_114,0.926,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,67,0.0,>20
468,28391,city_21,0.624,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,13,1.0,6-10
469,361,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,private_limited,1,100,0.0,6-10
470,20797,city_16,0.91,Male,1,no_enrollment,Phd,STEM,10000+,private_limited,1,58,0.0,11-15
471,25041,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,18,1.0,6-10
472,18476,city_21,0.624,,1,no_enrollment,Masters,STEM,10000+,private_limited,2,90,1.0,2-5
473,26668,city_12,0.64,,0,no_enrollment,Masters,STEM,10000+,,1,59,0.0,6-10
474,18586,city_102,0.804,,1,no_enrollment,Masters,STEM,10000+,private_limited,2,35,0.0,2-5
475,17783,city_65,0.802,Male,1,full_time,Graduate,STEM,10000+,private_limited,2,11,0.0,<=1
476,13256,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,2,15,1.0,2-5
477,6283,city_103,0.92,Male,1,no_enrollment,Graduate,Other,50-99,private_limited,>4,206,0.0,6-10
478,2586,city_7,0.647,,1,no_enrollment,Masters,STEM,50-99,private_limited,1,130,0.0,6-10
479,15279,city_103,0.92,,0,,,,,,never,30,0.0,<=1
480,28468,city_28,0.939,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,88,0.0,>20
481,17941,city_21,0.624,,0,no_enrollment,Masters,Business Degree,10000+,private_limited,1,18,0.0,<=1
482,23384,city_21,0.624,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,41,0.0,6-10
483,4978,city_114,0.926,Male,1,part_time,Masters,STEM,10000+,private_limited,2,16,0.0,11-15
484,28641,city_104,0.924,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,95,0.0,>20
485,28915,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,,public_sector,1,53,0.0,6-10
486,33367,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,220,1.0,>20
487,14999,city_67,0.855,,1,no_enrollment,Masters,STEM,50-99,private_limited,2,21,0.0,>20
488,3999,city_72,0.795,Male,1,no_enrollment,Masters,STEM,100-499,public_sector,>4,94,0.0,>20
489,9860,city_103,0.92,Male,1,no_enrollment,Graduate,No Major,10-49,private_limited,3,20,0.0,16-20
490,31153,city_101,0.5579999999999999,Male,0,no_enrollment,Graduate,STEM,,,never,47,1.0,6-10
491,26616,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,2,60,0.0,>20
492,24366,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,4,78,1.0,6-10
493,19986,city_103,0.92,,0,no_enrollment,Graduate,STEM,10000+,public_sector,1,5,0.0,2-5
494,17786,city_105,0.794,Male,1,no_enrollment,,,50-99,,1,20,0.0,6-10
495,1396,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,3,2,0.0,>20
496,22954,city_105,0.794,Female,1,full_time,Graduate,STEM,100-499,private_limited,>4,206,0.0,6-10
497,14775,city_67,0.855,Male,0,no_enrollment,High School,,,,1,90,0.0,11-15
498,1563,city_19,0.682,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,3,25,0.0,11-15
499,29612,city_21,0.624,Male,1,full_time,Graduate,STEM,10-49,private_limited,1,8,1.0,2-5
500,23856,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,2,22,0.0,6-10
501,30441,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,100-499,private_limited,>4,90,0.0,16-20
502,22742,city_16,0.91,,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,56,0.0,6-10
503,30265,city_103,0.92,Male,1,full_time,High School,,,,2,81,1.0,6-10
504,11545,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,120,0.0,6-10
505,2404,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,never,18,1.0,2-5
506,7243,city_100,0.887,,1,no_enrollment,High School,,50-99,private_limited,never,19,0.0,>20
507,19555,city_65,0.802,Male,1,full_time,Graduate,STEM,5000-9999,private_limited,2,314,0.0,6-10
508,20486,city_75,0.939,,0,no_enrollment,Graduate,STEM,,,2,15,0.0,>20
509,17400,city_16,0.91,Male,0,full_time,Graduate,STEM,,,never,10,0.0,2-5
510,22005,city_73,0.754,,1,part_time,Graduate,STEM,50-99,private_limited,>4,39,0.0,2-5
511,10612,city_21,0.624,Male,1,no_enrollment,Masters,STEM,,,1,25,1.0,6-10
512,23365,city_101,0.5579999999999999,Male,0,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,146,1.0,<=1
